,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price_above_median
2823,1.4375,52,4.0,1.296,456.0,1.824,38.58,-121.49,0
2824,2.683,15,6.365714285714286,1.3485714285714283,653.0,1.8657142857142857,33.83,-116.98,0
2825,3.0398,5,5.054385964912281,1.024561403508772,1490.0,2.6140350877192984,37.63,-121.03,0
2826,3.2167,17,5.473214285714286,1.2366071428571428,484.0,2.1607142857142856,34.64,-120.45,0
2827,4.2135,36,5.886363636363637,1.0340909090909092,974.0,3.689393939393939,33.87,-118.2,0
2828,1.2024,36,5.749034749034749,1.277992277992278,838.0,3.235521235521236,38.04,-121.9,0
2829,2.3851,25,5.001733102253033,1.0103986135181977,2327.0,4.032928942807626,33.92,-117.39,0
2830,2.3409,38,4.718631178707224,1.1330798479087452,1055.0,4.011406844106464,34.08,-118.19,0
2831,3.3095,33,5.474120082815735,0.9503105590062112,1113.0,2.3043478260869565,41.74,-122.64,0
2832,1.815,52,2.8531468531468533,1.0,313.0,2.1888111888111887,32.73,-117.17,0
2833,2.8,34,4.585657370517929,0.9322709163346612,563.0,2.243027888446215,38.59,-121.39,0
2834,3.5391,5,5.72491145218418,1.0861865407319953,2504.0,2.9563164108618656,35.13,-117.98,0
2835,2.4,28,4.508403361344538,1.012605042016807,652.0,2.739495798319328,38.44,-122.73,0
2836,5.9897,8,6.125,0.9435483870967742,711.0,2.8669354838709675,36.85,-119.77,0
2837,1.962,17,4.071320182094082,1.0682852807283765,1410.0,2.139605462822458,38.67,-121.33,0
2838,1.6007,21,3.6454918032786887,0.9549180327868853,1327.0,2.719262295081968,32.59,-117.07,0
2839,2.3214,48,4.367901234567901,1.0592592592592591,993.0,2.451851851851852,34.04,-118.36,0
2840,2.7659,10,5.364192807957154,1.1117061973986229,4163.0,3.185156847742922,35.28,-119.01,0
2841,2.9013,19,6.090909090909091,1.1076555023923444,1257.0,3.007177033492823,36.65,-119.74,0
2842,2.6062,33,6.997518610421836,1.2779156327543424,976.0,2.4218362282878414,41.4,-120.12,0
2843,4.05,35,4.94006309148265,1.0126182965299684,1396.0,4.403785488958991,34.12,-117.89,0
2844,2.0,52,5.303030303030303,1.0822510822510822,725.0,3.1385281385281387,38.03,-121.88,0
2845,4.0125,28,5.154676258992806,0.9712230215827338,1001.0,3.6007194244604315,34.97,-120.43,0
2846,1.1742,25,3.4881266490765173,1.0211081794195251,794.0,2.094986807387863,40.86,-124.09,0
2847,2.0385,25,5.021875,1.065625,2319.0,3.6234375,37.65,-120.76,0
2848,2.3971,24,7.003401360544218,1.5714285714285714,410.0,1.3945578231292517,37.88,-122.08,0
2849,3.6875,42,5.637254901960785,1.053921568627451,708.0,3.4705882352941178,33.89,-118.09,0
2850,1.1667,40,4.004524886877828,1.411764705882353,799.0,3.615384615384616,34.01,-118.29,0
2851,1.6444,16,3.217506631299735,1.059681697612732,1505.0,1.9960212201591512,32.75,-117.1,0
2852,3.8825,10,5.235915492957746,1.0352112676056338,1559.0,2.744718309859155,38.11,-121.28,0
2853,1.6776,32,3.8217391304347834,1.117391304347826,1057.0,4.595652173913043,33.97,-118.25,0
2854,3.025,41,4.992,1.112,770.0,3.08,34.0,-117.37,0
2855,4.3897,14,7.451612903225806,1.1612903225806452,108.0,3.4838709677419355,38.93,-122.61,0
2856,1.6116,52,3.70625,1.065625,1038.0,3.24375,38.59,-121.48,0
2857,2.5625,35,5.86344537815126,1.1596638655462186,1395.0,2.930672268907563,39.31,-122.17,0
2858,2.9286,31,3.948,1.068,619.0,2.476,32.76,-117.1,0
2859,3.0187,16,3.883578431372549,1.0833333333333333,4718.0,2.89093137254902,34.23,-118.46,0
2860,1.5203,27,4.65311004784689,1.0669856459330145,859.0,2.055023923444976,34.03,-117.06,0
2861,2.2946,34,4.161716171617162,1.0396039603960396,1027.0,3.389438943894389,33.95,-118.27,0
2862,2.5677,16,4.326133909287257,1.1511879049676026,5110.0,3.678905687544997,34.07,-117.62,0
2863,3.3516,26,5.142857142857143,0.8367346938775511,568.0,2.897959183673469,34.12,-117.34,0
2864,2.5455,32,3.878787878787879,1.0389610389610389,548.0,2.3722943722943723,35.28,-120.65,0
2865,2.4833,22,3.8443579766536966,1.075226977950713,2639.0,3.4228274967574577,33.8,-117.9,0
2866,1.7197,34,4.377777777777778,1.0571428571428572,1156.0,3.6698412698412697,35.37,-118.97,0
2867,2.6399,34,4.809009009009009,1.1657657657657658,1341.0,2.4162162162162164,37.91,-122.32,0
2868,4.25,22,4.493387589013225,1.0722278738555442,2759.0,2.806714140386572,33.79,-117.91,0
2869,3.9766,8,5.6284329563812605,1.0452342487883683,2169.0,3.504038772213247,34.53,-117.9,0
2870,2.1111,44,4.029411764705882,0.875,435.0,3.198529411764706,37.73,-122.18,0
2871,2.2188,50,4.925133689839572,1.0,420.0,2.2459893048128343,40.88,-124.09,0
2872,5.086,17,7.359663865546218,1.0571428571428572,1720.0,2.8907563025210083,34.51,-117.21,0
2873,3.5227,35,5.612903225806452,1.053763440860215,1056.0,3.78494623655914,33.94,-117.46,0
2874,3.7731,38,5.491228070175438,0.9883040935672516,710.0,2.076023391812865,38.57,-121.42,0
2875,3.9934,35,5.399253731343284,1.0149253731343284,1224.0,4.567164179104478,34.12,-117.89,0
2876,1.1917,29,5.149532710280374,1.5514018691588785,224.0,2.093457943925233,33.94,-116.57,0
2877,3.1691,45,4.96068796068796,0.968058968058968,1104.0,2.7125307125307123,38.9,-121.29,0
2878,6.0704,16,7.40117994100295,1.079646017699115,1043.0,3.0766961651917404,38.38,-122.0,0
2879,1.5662,28,3.8308823529411766,0.9877450980392156,1564.0,3.8333333333333335,36.97,-120.07,0
2880,5.2898,25,6.722007722007722,1.028957528957529,3240.0,3.1274131274131274,33.86,-117.56,0
2881,2.6322,10,4.9916142557652,0.9517819706498952,1323.0,2.7735849056603774,33.73,-117.16,0
2882,2.1836,24,3.107438016528925,1.0611570247933884,2646.0,4.373553719008265,33.98,-118.18,0
2883,2.9554,19,8.154545454545454,1.6363636363636365,276.0,2.5090909090909093,40.13,-120.71,0
2884,1.825,52,4.863636363636363,1.05,925.0,4.204545454545454,34.05,-118.18,0
2885,2.5612,5,5.7405857740585775,1.0613668061366806,1714.0,2.390516039051604,33.76,-116.87,0
2886,2.9615,19,5.381386861313868,1.208029197080292,1425.0,2.6003649635036497,35.12,-120.65,0
2887,2.3438,40,3.9173553719008254,1.024793388429752,546.0,4.512396694214876,34.02,-118.19,0
2888,2.2,20,4.303317535545023,0.976303317535545,481.0,2.279620853080569,39.75,-121.59,0
2889,3.6786,27,5.929078014184397,1.0602836879432624,757.0,2.6843971631205674,38.64,-121.37,0
2890,5.4868,7,6.466101694915254,0.9661016949152542,1077.0,3.042372881355932,36.84,-119.82,0
2891,1.8277,30,2.623205741626794,1.1543062200956935,2197.0,2.6279904306220097,34.1,-118.32,0
2892,5.3526,15,6.214765100671141,1.0604026845637584,906.0,3.040268456375839,34.07,-117.15,0
2893,1.4598,40,4.62953995157385,1.062953995157385,1015.0,2.457627118644068,35.42,-119.02,0
2894,2.125,26,37.06349206349206,7.185185185185185,416.0,2.201058201058201,38.19,-120.03,0
2895,3.2031,43,4.326704545454546,1.0738636363636365,1338.0,3.801136363636364,34.08,-118.16,0
2896,2.4283,49,6.16996699669967,1.2524752475247525,1422.0,2.3465346534653464,39.26,-121.03,0
2897,3.494,31,4.508637236084453,1.034548944337812,2028.0,3.892514395393474,34.05,-117.95,0
2898,1.4125,22,4.771739130434782,1.0630434782608695,1021.0,2.2195652173913043,40.6,-122.39,0
2899,2.3438,42,3.7797783933518008,1.0041551246537397,3004.0,4.160664819944598,34.02,-118.15,0
2900,4.4853,23,7.060931899641577,1.060931899641577,935.0,3.3512544802867383,37.99,-121.83,0
2901,3.1875,46,5.360655737704918,1.1311475409836065,576.0,2.360655737704918,34.08,-117.32,0
2902,2.7366,40,3.196078431372549,1.0647058823529412,1568.0,3.074509803921569,34.08,-118.28,0
2903,3.175,26,4.670588235294118,1.0705882352941176,709.0,4.170588235294118,34.07,-118.09,0
2904,3.3689,32,5.945185185185185,1.0740740740740742,2032.0,3.0103703703703704,38.49,-121.5,0
2905,4.0972,37,5.75925925925926,1.1296296296296295,171.0,3.1666666666666665,37.8,-121.2,0
2906,1.528,43,4.651515151515151,1.067099567099567,1316.0,2.8484848484848486,33.96,-118.31,0
2907,1.0179,42,3.6607142857142856,1.0446428571428572,706.0,6.303571428571429,38.94,-121.1,0
2908,3.775,9,6.103626943005182,1.2150259067357514,1556.0,4.0310880829015545,34.43,-118.66,0
2909,4.0219,35,4.204460966542751,1.0148698884758365,1007.0,3.7434944237918217,33.84,-118.22,0
2910,2.1056,34,4.260194174757282,1.007766990291262,1326.0,2.574757281553398,34.9,-117.01,0
2911,2.3844,9,4.140442132639792,1.013003901170351,1929.0,2.5084525357607284,38.66,-121.37,0
2912,4.7147,12,5.251482799525504,0.9750889679715302,2400.0,2.846975088967972,34.08,-117.61,0
2913,4.2222,28,6.304477611940299,1.0835820895522388,1011.0,3.017910447761194,36.54,-119.48,0
2914,2.3971,17,4.654867256637168,1.0553097345132745,1476.0,1.6327433628318584,37.28,-121.85,0
2915,2.6094,20,6.802631578947368,1.355263157894737,647.0,2.837719298245614,38.03,-120.39,0
2916,2.05,11,3.571111111111111,1.0622222222222222,1384.0,3.075555555555556,32.75,-117.11,0
2917,2.4234,32,5.0543657331136735,1.0345963756177925,1897.0,3.125205930807249,35.33,-119.01,0
2918,2.4524,25,3.657754010695187,1.0160427807486632,665.0,3.556149732620321,32.74,-117.11,0
2919,3.5192,36,5.85969387755102,1.066326530612245,1070.0,2.729591836734694,32.75,-117.04,0
2920,1.0469,42,4.274193548387097,0.9919354838709676,390.0,3.1451612903225805,34.06,-117.33,0
2921,3.0,52,3.9604166666666663,1.09375,1856.0,3.8666666666666663,34.11,-118.2,0
2922,4.9167,23,6.609195402298851,1.0,572.0,3.2873563218390807,37.99,-121.83,0
2923,1.3882,15,3.9295302013422817,1.1006711409395973,1024.0,3.436241610738255,32.8,-115.56,0
2924,2.0066,16,5.689567430025445,1.1145038167938932,1361.0,3.4631043256997454,37.2,-120.64,0
2925,2.5,23,4.902127659574468,1.1617021276595745,1077.0,4.582978723404255,33.63,-116.2,0
2926,2.0417,39,3.789762340036563,1.0347349177330896,1246.0,2.2778793418647165,34.01,-118.31,0
2927,4.2066,7,5.732931726907631,1.0401606425702812,1748.0,3.5100401606425704,36.8,-119.68,0
2928,2.4735,43,5.185792349726776,1.1420765027322404,971.0,2.6530054644808745,34.1,-117.43,0
2929,2.5938,39,5.788079470198675,1.0894039735099337,831.0,2.751655629139073,37.66,-120.99,0
2930,2.0469,41,4.484581497797357,1.1233480176211454,1412.0,3.110132158590309,37.77,-122.19,0
2931,4.5022,2,4.529356943150047,1.1118359739049395,2332.0,2.173345759552656,33.65,-117.59,0
2932,4.3111,3,7.219685039370079,1.190551181102362,3838.0,3.0220472440944883,33.84,-116.47,0
2933,3.6523,28,5.551546391752577,1.0618556701030928,2086.0,2.6881443298969074,38.02,-122.1,0
2934,1.5,5,3.620578778135048,1.0160771704180065,819.0,2.633440514469453,34.13,-117.9,0
2935,2.9821,17,13.473039215686274,2.588235294117647,997.0,2.4436274509803924,38.25,-120.34,0
2936,2.7083,16,10.512820512820513,2.4153846153846152,588.0,3.0153846153846158,40.93,-122.81,0
2937,2.8194,24,4.7625,1.0208333333333333,608.0,2.533333333333333,36.75,-119.85,0
2938,4.2008,12,4.643646408839779,1.0524861878453038,1050.0,2.9005524861878453,32.9,-117.15,0
2939,2.087,33,6.141975308641976,1.2160493827160497,1221.0,2.5123456790123457,40.12,-123.82,0
2940,3.015,36,4.088709677419355,1.0544354838709675,2751.0,5.546370967741935,34.2,-119.17,0
2941,3.1574,6,5.63103448275862,1.0413793103448277,1769.0,3.05,36.32,-119.34,0
2942,2.025,46,4.565126050420168,1.0714285714285714,1343.0,2.821428571428572,34.03,-118.31,0
2943,1.9535,11,4.613941018766756,1.021447721179625,1708.0,4.579088471849866,37.28,-120.49,0
2944,3.0179,42,3.757462686567164,1.0335820895522387,1060.0,3.955223880597015,34.01,-118.14,0
2945,3.6953,26,3.9094890510948894,1.0248175182481751,3262.0,4.762043795620438,33.76,-117.9,0
2946,2.9647,12,5.410339256865913,1.037156704361874,2029.0,3.2778675282714054,39.16,-121.56,0
2947,1.6424,50,4.40169133192389,1.040169133192389,1131.0,2.3911205073995774,37.84,-122.28,0
2948,2.218,35,5.276393831553974,1.0747330960854091,2736.0,3.245551601423488,33.94,-116.87,0
2949,3.2188,38,5.571942446043166,1.0359712230215827,636.0,2.287769784172662,32.76,-117.06,0
2950,2.5262,21,3.0216216216216214,1.0576576576576575,4426.0,3.987387387387388,33.78,-118.27,0
2951,1.9688,29,4.036734693877551,1.0979591836734697,823.0,1.6795918367346938,38.6,-121.46,0
2952,2.9292,29,4.505747126436781,0.9540229885057472,1681.0,3.864367816091954,34.09,-117.33,0
2953,2.6343,14,4.696308724832215,1.0369127516778522,2294.0,3.848993288590604,37.73,-120.93,0
2954,4.0437,32,5.442583732057416,0.9497607655502392,1233.0,2.949760765550239,38.0,-122.32,0
2955,1.0208,38,3.345890410958904,1.0102739726027397,1073.0,3.6746575342465753,33.96,-118.27,0
2956,3.0,5,6.067796610169491,1.1016949152542372,169.0,2.864406779661017,39.13,-121.32,0
2957,4.625,7,6.68348623853211,1.1116207951070336,1932.0,2.9541284403669725,35.16,-118.51,0
2958,2.0227,44,5.102325581395349,1.1116279069767443,609.0,2.832558139534884,37.74,-122.16,0
2959,3.1369,14,4.974666666666667,1.0293333333333334,1679.0,2.2386666666666666,38.0,-121.33,0
2960,0.4999,36,2.5,0.8333333333333334,15.0,2.5,33.9,-118.04,0
2961,2.4821,43,4.778761061946903,1.1150442477876106,1221.0,2.7013274336283186,32.72,-117.13,0
2962,2.5272,5,6.080049261083744,1.4027093596059113,2204.0,2.7142857142857144,34.1,-117.41,0
2963,1.6716,32,4.577966101694916,1.2,1880.0,3.1864406779661016,33.94,-118.29,0
2964,3.1538,39,5.072463768115942,1.0483091787439611,895.0,4.323671497584541,33.92,-118.2,0
2965,1.9375,52,4.209677419354839,0.989247311827957,488.0,2.6236559139784945,37.8,-122.23,0
2966,2.6701,41,4.8887323943661976,1.06056338028169,1680.0,2.3661971830985915,38.89,-121.08,0
2967,2.1103,8,4.814814814814815,1.3812104787714543,2143.0,1.9358626919602528,33.74,-117.0,0
2968,2.3309,46,3.485875706214689,1.0593220338983051,1183.0,3.34180790960452,37.77,-122.21,0
2969,2.5868,16,5.617414248021108,1.108179419525066,932.0,2.45910290237467,34.11,-117.64,0
2970,2.7109,37,4.292,1.06,1197.0,4.788,33.91,-118.21,0
2971,1.95,28,3.658105939004816,1.0770465489566614,1166.0,1.8715890850722312,32.75,-117.13,0
2972,3.7414,29,6.631067961165049,1.0679611650485437,787.0,2.546925566343042,38.5,-121.5,0
2973,1.9792,47,4.816770186335404,1.124223602484472,1329.0,4.127329192546584,34.0,-118.31,0
2974,1.8899,23,4.664233576642336,1.208029197080292,1200.0,2.18978102189781,32.77,-117.05,0
2975,1.4821,27,4.230326295585413,1.1477927063339732,1656.0,3.1785028790786947,32.71,-117.08,0
2976,2.5035,24,5.391625615763547,1.1206896551724137,2149.0,2.646551724137931,38.59,-121.32,0
2977,2.1111,20,5.339920948616601,1.007905138339921,762.0,3.0118577075098814,35.34,-118.88,0
2978,2.2375,24,4.381736526946108,1.0538922155688624,2005.0,3.001497005988024,32.73,-117.1,0
2979,4.1544,16,6.405566600397615,1.0159045725646123,1425.0,2.8330019880715707,36.95,-120.09,0
2980,2.0708,28,6.3710407239819,1.411764705882353,522.0,2.3619909502262444,38.92,-119.98,0
2981,2.6852,33,5.312849162011173,1.0335195530726258,1168.0,3.2625698324022347,36.7,-120.0,0
2982,2.2734,47,6.002777777777778,1.2222222222222223,966.0,2.683333333333333,38.09,-122.22,0
2983,2.7432,35,4.695652173913044,1.1123188405797102,1423.0,5.155797101449275,34.05,-118.19,0
2984,2.29,50,3.654545454545455,1.0415584415584416,1526.0,3.963636363636364,34.05,-118.2,0
2985,3.3846,45,4.511254019292605,1.0128617363344052,1111.0,3.572347266881029,33.94,-118.19,0
2986,2.3725,30,4.803059273422562,1.1414913957934991,1390.0,2.6577437858508604,34.12,-117.22,0
2987,2.0625,22,3.9614093959731536,1.0369127516778522,1472.0,2.469798657718121,33.2,-117.25,0
2988,2.5904,23,4.659630606860159,0.9973614775725592,1885.0,2.4868073878627968,36.83,-119.7,0
2989,3.7961,28,4.705357142857143,1.0580357142857142,2997.0,3.344866071428572,33.84,-118.08,0
2990,2.2215,15,5.352472089314195,1.1068580542264752,1232.0,1.9649122807017545,36.83,-119.79,0
2991,3.6371,34,6.002638522427441,0.9894459102902374,1021.0,2.6939313984168867,32.81,-117.16,0
2992,2.1153,18,4.280898876404494,1.1629213483146068,2030.0,5.702247191011236,36.34,-120.08,0
2993,2.125,37,4.919431279620853,1.052132701421801,521.0,2.4691943127962084,37.8,-121.22,0
2994,2.006,25,5.186335403726708,1.0952380952380951,1145.0,2.370600414078675,37.96,-120.47,0
2995,4.5278,32,6.133587786259542,0.965648854961832,778.0,2.969465648854962,32.84,-116.94,0
2996,3.071,8,4.5962962962962965,1.0851851851851853,1427.0,2.6425925925925924,34.64,-120.47,0
2997,3.4643,29,6.354978354978355,1.0606060606060606,747.0,3.2337662337662336,37.54,-120.96,0
2998,1.9485,27,3.0804232804232803,1.0285714285714285,3559.0,3.7661375661375662,33.97,-118.19,0
2999,2.4943,45,4.447368421052632,1.086466165413534,900.0,3.3834586466165413,32.68,-117.1,0
3000,3.0519,30,3.675414364640884,1.0566298342541436,2324.0,3.209944751381216,33.95,-118.35,0
3001,3.7625,10,8.442105263157895,1.8526315789473684,540.0,2.8421052631578947,38.94,-120.72,0
3002,2.6964,29,5.059171597633136,1.1775147928994083,785.0,4.644970414201183,34.05,-118.19,0
3003,2.6767,15,4.512448132780083,1.170124481327801,1194.0,2.4771784232365146,36.81,-119.72,0
3004,4.3849,36,5.567741935483871,1.070967741935484,1293.0,4.170967741935484,33.93,-118.04,0
3005,2.0577,12,6.372727272727273,1.181818181818182,434.0,3.945454545454545,33.79,-116.89,0
3006,3.1875,30,4.171487603305785,1.1384297520661155,2481.0,5.12603305785124,34.06,-118.04,0
3007,3.1618,17,5.166979362101313,1.0825515947467168,1349.0,2.530956848030019,34.29,-119.14,0
3008,3.1071,24,5.132075471698113,1.0566037735849056,442.0,4.169811320754717,36.28,-119.81,0
3009,3.335,11,5.379073756432247,1.0634648370497428,2013.0,3.452830188679245,36.19,-119.32,0
3010,3.6505,16,4.3538461538461535,1.0951048951048952,1719.0,2.4041958041958043,33.71,-117.91,0
3011,3.4703,5,5.649149922720247,1.0757341576506956,2316.0,3.579598145285935,37.61,-121.01,0
3012,3.075,25,4.3259668508287294,0.9723756906077348,784.0,2.165745856353591,38.35,-122.5,0
3013,3.925,18,4.90017825311943,1.1283422459893049,1779.0,3.171122994652406,37.28,-121.84,0
3014,2.905,41,4.310043668122271,1.0524017467248907,965.0,2.106986899563319,38.46,-122.71,0
3015,2.5326,42,3.930278884462152,1.0159362549800797,1841.0,3.667330677290837,34.01,-118.14,0
3016,4.4818,24,6.041184041184041,1.0553410553410554,3566.0,4.589446589446589,34.28,-118.39,0
3017,2.625,42,4.788203753351207,0.9597855227882036,1318.0,3.533512064343164,33.91,-118.27,0
3018,2.4,31,5.605442176870748,0.9965986394557824,792.0,2.693877551020408,37.67,-120.97,0
3019,1.6652,48,4.767379679144385,1.0668449197860963,938.0,2.508021390374332,39.15,-121.59,0
3020,3.8952,17,6.2388059701492535,1.0634328358208955,1624.0,3.029850746268657,36.96,-120.11,0
3021,1.9013,36,4.232905982905983,1.0833333333333333,1998.0,4.269230769230769,37.64,-121.01,0
3022,1.7708,24,4.897897897897898,1.021021021021021,1042.0,3.129129129129129,40.11,-122.17,0
3023,1.684,41,4.226628895184136,0.9915014164305948,804.0,2.2776203966005664,39.14,-121.59,0
3024,3.8068,12,4.906194690265487,1.023008849557522,1335.0,2.3628318584070795,38.64,-121.34,0
3025,5.0374,30,5.412955465587045,1.0242914979757085,838.0,3.3927125506072877,36.74,-121.62,0
3026,4.0132,14,6.27327935222672,1.0506072874493928,1447.0,2.92914979757085,40.64,-122.08,0
3027,2.7014,35,3.4906367041198503,0.9662921348314608,1147.0,4.295880149812734,33.85,-117.91,0
3028,3.7478,13,6.297435897435897,1.0324786324786326,1767.0,3.0205128205128204,34.41,-117.33,0
3029,2.0,37,4.874239350912779,1.1156186612576064,1234.0,2.5030425963488843,34.13,-117.26,0
3030,1.6563,16,5.125,0.9375,542.0,16.9375,35.34,-120.69,0
3031,2.3617,6,4.726438698915763,1.1551292743953294,2447.0,2.040867389491243,34.51,-117.34,0
3032,1.0481,19,4.181818181818182,1.053291536050157,1171.0,3.670846394984326,36.72,-119.8,0
3033,2.0308,6,4.827556325823224,1.1403812824956672,4048.0,3.5077989601386483,34.1,-117.45,0
3034,4.7965,5,5.84015984015984,1.033966033966034,3258.0,3.254745254745255,33.76,-117.54,0
3035,2.8194,9,5.039965986394558,1.0790816326530612,3369.0,2.864795918367347,38.89,-121.32,0
3036,1.7841,34,5.171348314606742,0.99438202247191,1019.0,2.8623595505617976,37.03,-120.61,0
3037,3.5347,23,5.430952380952381,0.9714285714285714,1164.0,2.771428571428572,40.56,-122.38,0
3038,3.0588,28,3.781065088757397,1.0591715976331362,1062.0,6.284023668639053,33.92,-117.94,0
3039,1.6522,37,4.897435897435898,1.0073260073260073,767.0,2.8095238095238093,35.31,-119.0,0
3040,3.25,34,5.426573426573427,1.034965034965035,1684.0,3.925407925407925,32.71,-117.03,0
3041,3.0944,37,4.923728813559322,0.9830508474576272,1328.0,3.751412429378531,33.95,-118.08,0
3042,2.6667,35,3.8959537572254335,0.884393063583815,808.0,4.670520231213873,34.27,-118.42,0
3043,1.4665,16,4.340106007067138,1.232332155477032,2518.0,2.224381625441696,33.96,-116.51,0
3044,1.9167,14,4.346483704974271,1.20926243567753,1495.0,2.5643224699828475,38.55,-121.41,0
3045,2.9107,43,5.600456621004566,1.1187214611872147,1093.0,2.4954337899543377,37.97,-121.32,0
3046,1.8125,45,2.541284403669725,0.981651376146789,888.0,4.073394495412844,34.03,-118.22,0
3047,4.0581,7,7.054014598540146,1.235036496350365,3617.0,2.64014598540146,35.2,-118.66,0
3048,2.6715,35,5.06993006993007,0.8951048951048951,930.0,3.251748251748252,32.57,-117.12,0
3049,5.1045,14,7.395498392282958,1.0771704180064308,1001.0,3.2186495176848875,33.87,-117.33,0
3050,4.3601,26,6.298387096774194,0.9973118279569892,1221.0,3.282258064516129,32.57,-117.1,0
3051,2.2259,24,3.1024,1.0432,1808.0,2.8928,37.31,-121.86,0
3052,2.0833,42,4.914583333333334,1.05,1131.0,2.35625,37.64,-120.97,0
3053,3.8185,27,5.326359832635983,0.9400278940027894,2447.0,3.4128312412831243,33.14,-117.06,0
3054,2.8833,29,5.793911007025761,1.0608899297423888,1130.0,2.646370023419204,40.79,-124.13,0
3055,2.4167,27,3.8775,1.16,880.0,2.2,32.75,-117.14,0
3056,2.9414,20,4.6776470588235295,0.9976470588235294,1277.0,3.0047058823529413,33.77,-117.97,0
3057,4.0516,8,6.201298701298701,1.0489964580873672,6002.0,3.543093270365998,38.46,-121.48,0
3058,2.1573,28,4.826013513513513,1.045608108108108,1614.0,2.7263513513513518,36.79,-119.74,0
3059,5.5405,16,6.475524475524476,0.958041958041958,887.0,3.101398601398601,36.82,-119.85,0
3060,3.1103,33,3.819852941176471,0.9411764705882352,1432.0,5.264705882352941,34.21,-119.17,0
3061,1.9427,42,4.136666666666667,1.03,821.0,2.736666666666667,37.78,-122.29,0
3062,2.7639,17,4.652661064425771,0.9215686274509804,948.0,2.655462184873949,40.93,-124.11,0
3063,3.3086,7,5.181032290872108,1.1022120518688023,11973.0,3.044241037376049,34.57,-118.1,0
3064,3.125,11,47.51515151515152,11.181818181818182,82.0,2.484848484848485,38.42,-120.19,0
3065,1.7393,12,7.848837209302325,1.744186046511628,423.0,2.4593023255813957,40.56,-122.86,0
3066,4.0972,32,4.716981132075472,0.8867924528301887,663.0,3.1273584905660377,38.01,-121.89,0
3067,2.1419,30,5.006864988558353,1.0411899313501145,1033.0,2.3638443935926774,39.22,-121.08,0
3068,2.7054,52,5.741214057507987,1.060702875399361,905.0,2.891373801916933,33.99,-117.38,0
3069,3.2661,30,4.8881578947368425,1.037593984962406,2961.0,2.7828947368421053,32.79,-117.18,0
3070,3.2083,26,6.667953667953668,1.1158301158301158,802.0,3.096525096525097,36.44,-119.77,0
3071,1.0769,52,1.2608695652173914,1.1630434782608696,171.0,1.858695652173913,34.04,-118.24,0
3072,1.1645,44,5.151943462897527,1.1519434628975265,1159.0,4.095406360424028,33.99,-118.3,0
3073,1.9018,39,4.127906976744186,1.2005813953488371,1911.0,2.7776162790697674,34.03,-118.33,0
3074,2.4618,42,5.047112462006079,1.0455927051671732,1346.0,2.045592705167173,38.54,-121.43,0
3075,1.7961,52,3.5789473684210527,1.2982456140350878,248.0,4.350877192982456,32.67,-117.11,0
3076,1.7062,28,4.370967741935484,0.9838709677419356,246.0,3.967741935483871,34.3,-118.43,0
3077,3.5255,21,5.694581280788177,1.0492610837438423,2174.0,2.6773399014778323,34.0,-117.04,0
3078,3.0742,24,5.049468085106383,1.0292553191489362,5162.0,2.745744680851064,38.06,-122.51,0
3079,3.3375,32,4.053864168618267,0.9672131147540984,1569.0,3.6744730679156903,32.79,-117.16,0
3080,3.3824,6,6.778061224489796,1.239795918367347,1409.0,3.5943877551020407,37.3,-121.04,0
3081,3.4896,28,5.213414634146342,1.0533536585365857,1502.0,2.289634146341464,33.97,-117.31,0
3082,2.474,17,5.729681978798586,1.0936395759717314,1408.0,2.487632508833922,37.97,-120.3,0
3083,5.1647,5,5.942942942942943,0.9984984984984984,2456.0,3.687687687687688,34.04,-117.5,0
3084,3.1078,33,5.327073552425665,1.1126760563380282,1579.0,2.4710485133020343,34.95,-120.42,0
3085,2.1652,14,3.7512195121951217,1.056910569105691,5723.0,9.30569105691057,34.4,-119.85,0
3086,3.3611,46,5.701421800947867,1.037914691943128,637.0,3.018957345971564,33.99,-118.06,0
3087,2.401,37,4.492581602373887,1.0,1121.0,3.3264094955489614,37.97,-121.22,0
3088,1.9571,15,4.440993788819876,1.065217391304348,704.0,2.186335403726708,33.22,-117.22,0
3089,3.3239,9,5.610955056179775,1.0926966292134832,1691.0,2.375,36.82,-119.85,0
3090,3.8259,33,5.2727272727272725,1.1454545454545455,729.0,3.3136363636363635,37.64,-122.06,0
3091,2.45,17,8.973684210526315,1.855263157894737,338.0,2.223684210526316,38.69,-119.78,0
3092,4.8693,44,6.181434599156118,1.042194092827004,817.0,3.4472573839662446,38.02,-122.02,0
3093,2.1013,9,4.148148148148148,1.028395061728395,2041.0,2.5197530864197533,38.02,-121.95,0
3094,4.601,34,6.320328542094456,0.9794661190965092,1226.0,2.517453798767967,37.51,-120.83,0
3095,2.4123,24,4.686006825938566,0.9840728100113766,1294.0,1.472127417519909,35.35,-119.07,0
3096,3.0938,31,3.667655786350149,0.9762611275964392,1486.0,4.4094955489614245,33.98,-118.17,0
3097,2.8529,35,4.933179723502304,1.0092165898617511,1053.0,2.4262672811059907,40.77,-124.16,0
3098,1.7238,33,1.9268774703557312,1.034584980237154,3707.0,3.6630434782608696,34.06,-118.26,0
3099,3.5,16,9.308383233532934,1.7125748502994012,885.0,2.6497005988023954,38.9,-119.98,0
3100,1.6953,19,3.1404199475065617,0.9566929133858268,1938.0,2.543307086614173,34.19,-119.18,0
