,x1,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,y
3714,80000.0,25,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,550.0,1606.0,1422.0,2685.0,1395.0,2896.0,1606.0,4.0,2693.0,1395.0,2906.0,0.0,0
3715,160000.0,28,0.0,0.0,0.0,0.0,0.0,0.0,157921.0,144659.0,154012.0,151403.0,115731.0,113635.0,6000.0,25409.0,30000.0,5000.0,5000.0,4500.0,0
3716,80000.0,24,0.0,0.0,0.0,-1.0,-1.0,0.0,42377.0,32482.0,20782.0,11632.0,64989.0,62392.0,2008.0,1000.0,11632.0,64989.0,1470.0,5027.0,0
3717,260000.0,37,0.0,0.0,0.0,0.0,0.0,0.0,9801.0,11115.0,11930.0,12954.0,14246.0,15733.0,1485.0,1300.0,1229.0,1521.0,1728.0,1610.0,0
3718,10000.0,24,0.0,-1.0,-1.0,0.0,0.0,0.0,9285.0,273.0,8327.0,9379.0,9566.0,9766.0,273.0,8327.0,1200.0,342.0,354.0,438.0,0
3719,100000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,99302.0,83403.0,58083.0,88344.0,49443.0,23159.0,5712.0,3503.0,59000.0,1600.0,1000.0,1000.0,0
3720,370000.0,31,0.0,0.0,0.0,0.0,0.0,0.0,35605.0,39837.0,41576.0,44178.0,47838.0,54341.0,5000.0,3000.0,5000.0,5000.0,8000.0,10000.0,0
3721,50000.0,26,0.0,0.0,0.0,0.0,0.0,0.0,49392.0,50350.0,50154.0,49766.0,24492.0,22974.0,1786.0,2162.0,1724.0,600.0,1000.0,47438.0,0
3722,360000.0,36,0.0,0.0,0.0,0.0,0.0,2.0,308711.0,305594.0,306176.0,304645.0,315118.0,315782.0,11000.0,13000.0,11019.0,23000.0,13300.0,3.0,0
3723,130000.0,29,2.0,0.0,0.0,0.0,0.0,0.0,126509.0,109944.0,105049.0,68154.0,67397.0,61764.0,6000.0,6000.0,5000.0,2500.0,3000.0,3000.0,0
3724,230000.0,44,0.0,0.0,0.0,0.0,0.0,0.0,230101.0,224517.0,223544.0,147971.0,61570.0,80279.0,10125.0,12966.0,5506.0,1623.0,80000.0,105451.0,0
3725,420000.0,26,0.0,0.0,0.0,0.0,0.0,0.0,24434.0,22586.0,36569.0,28994.0,15159.0,9379.0,1500.0,28000.0,1210.0,303.0,2000.0,0.0,0
3726,100000.0,35,1.0,-2.0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,249.0,317.0,0.0,0.0,0.0,249.0,317.0,0.0,0
3727,220000.0,41,0.0,0.0,0.0,0.0,0.0,0.0,157980.0,163974.0,140964.0,105353.0,100750.0,85261.0,11024.0,5198.0,6006.0,10362.0,5000.0,4000.0,0
3728,200000.0,34,0.0,0.0,0.0,-1.0,-1.0,-2.0,4798.0,4490.0,5366.0,2141.0,0.0,0.0,1125.0,1000.0,2141.0,0.0,0.0,0.0,0
3729,350000.0,39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3860.0,648.0,11094.0,4041.0,4485.0,9364.0,648.0,11198.0,4057.0,4523.0,9407.0,3948.0,0
3730,20000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,3281.0,4325.0,5341.0,5751.0,6500.0,7386.0,1100.0,1100.0,500.0,1000.0,1000.0,1000.0,0
3731,30000.0,47,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,396.0,396.0,396.0,792.0,396.0,772.0,396.0,396.0,792.0,0.0,772.0,0.0,0
3732,230000.0,38,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3733,30000.0,28,1.0,2.0,2.0,0.0,0.0,0.0,26026.0,27300.0,26577.0,28120.0,29659.0,30394.0,2000.0,0.0,2000.0,2000.0,1200.0,1000.0,0
3734,350000.0,35,0.0,0.0,0.0,2.0,-1.0,2.0,15193.0,19734.0,5338.0,3042.0,2418.0,2233.0,5197.0,3000.0,0.0,2500.0,0.0,5000.0,0
3735,70000.0,31,0.0,-1.0,0.0,0.0,-1.0,0.0,9319.0,3652.0,5284.0,5950.0,5296.0,5713.0,3652.0,2284.0,3000.0,5296.0,2000.0,2625.0,0
3736,50000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,52841.0,52016.0,51990.0,50570.0,21095.0,19999.0,1860.0,2619.0,2000.0,500.0,714.0,20702.0,0
3737,150000.0,23,0.0,0.0,0.0,0.0,0.0,0.0,151669.0,152794.0,147323.0,112904.0,77642.0,78542.0,5900.0,5598.0,4440.0,2800.0,3000.0,3000.0,0
3738,110000.0,46,0.0,0.0,0.0,0.0,0.0,0.0,106111.0,108698.0,105666.0,57940.0,59247.0,59594.0,5015.0,4081.0,2101.0,2202.0,2204.0,2100.0,0
3739,50000.0,24,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3740,140000.0,37,0.0,0.0,0.0,0.0,0.0,0.0,37625.0,38023.0,39577.0,39465.0,45180.0,44213.0,1657.0,2211.0,1459.0,6398.0,1729.0,1633.0,0
3741,100000.0,24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,396.0,0.0,1967.0,5476.0,396.0,811.0,0.0,1967.0,7142.0,396.0,811.0,817.0,0
3742,70000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,78244.0,19275.0,11231.0,10694.0,27908.0,11192.0,2009.0,1404.0,3016.0,20001.0,2000.0,5002.0,0
3743,80000.0,39,0.0,0.0,0.0,0.0,0.0,0.0,41753.0,42956.0,43850.0,38112.0,38876.0,39697.0,2200.0,2000.0,2000.0,1700.0,1600.0,1700.0,0
3744,410000.0,25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4151.0,4357.0,10513.0,9137.0,7781.0,28870.0,4357.0,10513.0,9137.0,7781.0,28870.0,15000.0,0
3745,170000.0,26,2.0,2.0,2.0,0.0,0.0,0.0,63977.0,63630.0,51986.0,90196.0,50464.0,48282.0,2550.0,0.0,3500.0,3000.0,2001.0,3000.0,0
3746,130000.0,35,0.0,0.0,0.0,0.0,0.0,0.0,3929.0,4857.0,5771.0,8659.0,10503.0,11329.0,1000.0,1000.0,3000.0,2000.0,1000.0,1000.0,0
3747,180000.0,27,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3748,30000.0,33,0.0,0.0,-1.0,0.0,0.0,0.0,4101.0,157.0,30321.0,29225.0,29575.0,28850.0,172.0,33635.0,1368.0,1108.0,958.0,1353.0,0
3749,380000.0,35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,472.0,14985.0,10472.0,39993.0,25356.0,39772.0,14985.0,10472.0,39993.0,25356.0,39772.0,54002.0,0
3750,20000.0,23,0.0,0.0,-2.0,-1.0,0.0,0.0,6733.0,0.0,0.0,19132.0,19533.0,20235.0,0.0,0.0,19132.0,709.0,1027.0,600.0,0
3751,230000.0,36,-1.0,-1.0,-1.0,0.0,0.0,0.0,1545.0,306.0,8389.0,7465.0,6549.0,576.0,306.0,8389.0,9.0,0.0,0.0,342.0,0
3752,120000.0,26,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,884.0,0.0,0.0,10446.0,0.0,0.0,0.0,0.0,10446.0,0.0,0.0,0.0,0
3753,500000.0,40,0.0,0.0,0.0,0.0,0.0,-2.0,30415.0,31645.0,32556.0,36642.0,-8.0,-8.0,2006.0,3000.0,5080.0,8.0,0.0,0.0,0
3754,100000.0,36,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,5788.0,5802.0,14562.0,6930.0,5958.0,1448.0,1600.0,14562.0,6969.0,5958.0,1448.0,101434.0,0
3755,290000.0,29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6649.0,15819.0,10986.0,8184.0,14936.0,19573.0,15837.0,11584.0,8184.0,14936.0,19573.0,6309.0,0
3756,360000.0,46,1.0,2.0,0.0,0.0,0.0,0.0,361863.0,343268.0,285707.0,271529.0,276759.0,279953.0,0.0,11426.0,9781.0,10370.0,13899.0,9952.0,0
3757,80000.0,27,0.0,0.0,-1.0,0.0,0.0,0.0,18094.0,6942.0,26855.0,23287.0,20885.0,17595.0,1034.0,27318.0,1407.0,429.0,417.0,200.0,0
3758,80000.0,35,0.0,0.0,-2.0,-2.0,-2.0,-2.0,76978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3759,370000.0,47,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1289.0,2408.0,395.0,12074.0,744.0,4040.0,2432.0,397.0,12133.0,747.0,4060.0,3059.0,0
3760,270000.0,35,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3761,50000.0,27,0.0,0.0,0.0,0.0,0.0,0.0,162865.0,167086.0,169217.0,18056.0,18179.0,18563.0,5000.0,3703.0,1000.0,660.0,686.0,638.0,0
3762,330000.0,40,2.0,2.0,0.0,0.0,0.0,0.0,131096.0,127564.0,130167.0,132754.0,135691.0,139646.0,0.0,4725.0,4752.0,5077.0,6366.0,8550.0,0
3763,180000.0,36,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,11540.0,633.0,606.0,20972.0,940.0,1383.0,633.0,606.0,20999.0,940.0,1383.0,0.0,0
3764,190000.0,26,0.0,0.0,0.0,2.0,2.0,2.0,45694.0,52361.0,43563.0,40909.0,50758.0,36922.0,9000.0,8000.0,0.0,12000.0,3000.0,0.0,0
3765,260000.0,29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7168.0,4495.0,4032.0,2104.0,2650.0,3472.0,4497.0,4035.0,2111.0,2653.0,4054.0,5014.0,0
3766,50000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,44036.0,35498.0,33043.0,25556.0,24389.0,25436.0,4500.0,4000.0,3000.0,2500.0,4000.0,2500.0,0
3767,390000.0,35,0.0,0.0,0.0,0.0,0.0,0.0,28804.0,43996.0,47532.0,49414.0,51380.0,50661.0,20000.0,5006.0,5006.0,5008.0,3004.0,3006.0,0
3768,360000.0,43,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,4435.0,799.0,1071.0,15584.0,3195.0,4261.0,805.0,1071.0,15604.0,3195.0,4269.0,3525.0,0
3769,260000.0,38,0.0,0.0,0.0,0.0,0.0,0.0,163550.0,166795.0,171803.0,175248.0,175157.0,178850.0,5966.0,7692.0,7788.0,6267.0,6513.0,10000.0,0
3770,80000.0,25,2.0,2.0,-2.0,-2.0,-2.0,-2.0,79000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3771,10000.0,42,0.0,0.0,-1.0,-1.0,-1.0,-1.0,4908.0,5665.0,381.0,390.0,0.0,780.0,1275.0,381.0,399.0,0.0,780.0,0.0,0
3772,110000.0,45,0.0,0.0,0.0,0.0,0.0,0.0,108214.0,107512.0,82828.0,47978.0,47276.0,48109.0,5300.0,3300.0,1700.0,1900.0,1770.0,3000.0,0
3773,240000.0,37,0.0,0.0,0.0,0.0,0.0,0.0,157668.0,165762.0,173429.0,176943.0,176843.0,177183.0,10762.0,10429.0,10423.0,6843.0,7183.0,6398.0,0
3774,360000.0,32,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,8971.0,2284.0,21669.0,-3.0,15866.0,-46.0,2303.0,21785.0,0.0,15869.0,0.0,0.0,0
3775,330000.0,37,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2148.0,0.0,3080.0,3119.0,0.0,7255.0,0.0,3080.0,3119.0,0.0,7255.0,9060.0,0
3776,200000.0,45,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,10221.0,1356.0,0.0,984.0,134.0,10221.0,1356.0,0.0,984.0,134.0,81.0,0
3777,200000.0,33,0.0,0.0,0.0,0.0,0.0,-1.0,223147.0,211336.0,200691.0,136379.0,17000.0,36932.0,8376.0,8589.0,6137.0,2300.0,18649.0,616.0,0
3778,50000.0,52,1.0,2.0,0.0,0.0,0.0,2.0,5893.0,5653.0,6747.0,7859.0,7464.0,7199.0,0.0,1200.0,1200.0,1200.0,0.0,1200.0,0
3779,200000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,9141.0,9046.0,9635.0,10197.0,10118.0,10535.0,1138.0,1157.0,1149.0,500.0,1000.0,1000.0,0
3780,70000.0,37,0.0,0.0,0.0,0.0,0.0,0.0,64860.0,64533.0,48493.0,48824.0,19000.0,39000.0,2200.0,3000.0,1400.0,500.0,20000.0,0.0,0
3781,200000.0,34,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,3253.0,3969.0,-8.0,2315.0,4255.0,2010.0,4005.0,326.0,2323.0,4264.0,2028.0,1857.0,0
3782,50000.0,56,0.0,0.0,0.0,0.0,0.0,0.0,48316.0,34161.0,33751.0,22467.0,19927.0,20352.0,1700.0,1760.0,898.0,864.0,900.0,998.0,0
3783,400000.0,32,0.0,0.0,0.0,0.0,0.0,0.0,234779.0,240496.0,247813.0,253726.0,258120.0,10002.0,5784.0,7395.0,7506.0,6000.0,2000.0,2000.0,0
3784,210000.0,43,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,38013.0,40555.0,45075.0,37056.0,0.0,38013.0,3000.0,5000.0,3000.0,3000.0,0
3785,280000.0,31,1.0,-2.0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,710.0,7611.0,0.0,0.0,0.0,710.0,7611.0,4750.0,0
3786,210000.0,36,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1690.0,0.0,5619.0,4090.0,581.0,1690.0,0.0,5619.0,4090.0,581.0,0.0,0
3787,50000.0,42,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3788,170000.0,30,0.0,-1.0,0.0,0.0,0.0,0.0,10392.0,168088.0,168955.0,161351.0,126198.0,124746.0,168096.0,6409.0,7335.0,4448.0,4519.0,5003.0,0
3789,150000.0,27,0.0,0.0,0.0,0.0,0.0,0.0,58751.0,60163.0,62142.0,57777.0,51110.0,52284.0,3000.0,3000.0,2010.0,2000.0,2000.0,2000.0,0
3790,50000.0,31,0.0,0.0,0.0,0.0,0.0,-1.0,47533.0,48640.0,49483.0,40850.0,0.0,800.0,2200.0,2000.0,3000.0,0.0,400.0,20000.0,0
3791,210000.0,29,0.0,0.0,-1.0,-1.0,0.0,0.0,14073.0,13034.0,2569.0,36116.0,36287.0,5695.0,2059.0,2576.0,36120.0,1093.0,2968.0,1430.0,0
3792,200000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,198482.0,182115.0,154994.0,153386.0,144067.0,110946.0,5014.0,4699.0,7543.0,3970.0,3146.0,6941.0,0
3793,470000.0,37,0.0,0.0,0.0,0.0,0.0,0.0,163000.0,160298.0,135683.0,128719.0,116173.0,104283.0,10047.0,5001.0,6010.0,4512.0,4012.0,3522.0,0
3794,230000.0,30,0.0,0.0,0.0,0.0,0.0,0.0,246101.0,261430.0,237267.0,212105.0,186149.0,159683.0,38172.0,9000.0,7800.0,6650.0,5496.0,5145.0,0
3795,20000.0,51,0.0,0.0,0.0,0.0,0.0,0.0,14681.0,14777.0,15025.0,16504.0,17950.0,19558.0,1562.0,1200.0,2000.0,2000.0,2000.0,3000.0,0
3796,50000.0,28,1.0,2.0,2.0,-2.0,-2.0,-2.0,52753.0,51400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3797,140000.0,33,0.0,0.0,0.0,-2.0,-1.0,0.0,89226.0,90212.0,-1037.0,-1037.0,66441.0,68365.0,3133.0,0.0,0.0,68383.0,3000.0,3096.0,0
3798,400000.0,29,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,1158.0,95.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0
3799,220000.0,28,0.0,0.0,0.0,0.0,0.0,0.0,59247.0,60200.0,60360.0,61168.0,57287.0,62208.0,6000.0,3037.0,4000.0,4000.0,15000.0,3000.0,0
3800,500000.0,35,-1.0,-1.0,-1.0,-1.0,0.0,0.0,416.0,258.0,1563.0,21557.0,14802.0,19552.0,258.0,1563.0,21557.0,1000.0,8000.0,23762.0,0
3801,80000.0,26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3900.0,331.0,9970.0,4250.0,4574.0,0.0,331.0,9970.0,4250.0,4574.0,0.0,0.0,0
3802,410000.0,40,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,34405.0,18612.0,19975.0,8906.0,10491.0,9347.0,18612.0,8944.0,7.0,10491.0,9347.0,9727.0,0
3803,200000.0,28,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,972.0,-1.0,-1.0,299.0,299.0,293.0,0.0,0.0,300.0,300.0,294.0,0.0,0
3804,310000.0,27,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,68928.0,43431.0,61756.0,88416.0,59964.0,44873.0,43894.0,61816.0,39022.0,10041.0,15080.0,46146.0,0
3805,340000.0,46,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3806,370000.0,39,0.0,0.0,0.0,0.0,0.0,0.0,141552.0,67739.0,49097.0,48216.0,47675.0,48074.0,2157.0,2000.0,1668.0,2000.0,3000.0,1000.0,0
3807,80000.0,26,0.0,0.0,0.0,2.0,0.0,0.0,77037.0,71799.0,75743.0,67626.0,69081.0,70772.0,3300.0,5800.0,0.0,2700.0,3000.0,2700.0,0
3808,50000.0,25,0.0,0.0,0.0,0.0,-2.0,-2.0,18734.0,19340.0,10000.0,0.0,0.0,0.0,1340.0,1000.0,0.0,0.0,0.0,0.0,0
3809,110000.0,43,0.0,0.0,0.0,0.0,0.0,0.0,92244.0,93815.0,97307.0,99666.0,102082.0,105500.0,4500.0,5000.0,4000.0,4000.0,5000.0,6804.0,0
3810,220000.0,31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7521.0,4023.0,5878.0,6452.0,5157.0,4159.0,4028.0,5892.0,6463.0,5163.0,4169.0,3733.0,0
3811,90000.0,31,0.0,0.0,2.0,0.0,0.0,0.0,32581.0,36525.0,35660.0,36436.0,33548.0,32061.0,4500.0,0.0,3000.0,10000.0,2000.0,2000.0,0
3812,110000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,38152.0,39214.0,39981.0,41312.0,42028.0,42899.0,2000.0,1700.0,2000.0,1700.0,1700.0,2300.0,0
3813,290000.0,41,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-4.0,-4.0,798.0,-2.0,494.0,-6.0,0.0,802.0,0.0,496.0,0.0,1292.0,0
3814,70000.0,52,0.0,0.0,0.0,0.0,0.0,0.0,103570.0,105991.0,67243.0,67533.0,28653.0,29253.0,3500.0,2777.0,1751.0,969.0,1004.0,938.0,0
3815,30000.0,46,1.0,2.0,2.0,2.0,2.0,2.0,20143.0,19532.0,22194.0,21542.0,24022.0,25473.0,0.0,3000.0,0.0,3000.0,2000.0,0.0,0
3816,230000.0,31,0.0,0.0,-1.0,2.0,0.0,0.0,23526.0,12187.0,3239.0,3029.0,3029.0,800.0,7005.0,3239.0,0.0,0.0,0.0,0.0,0
3817,120000.0,23,3.0,2.0,2.0,5.0,5.0,4.0,1250.0,1250.0,1250.0,1250.0,1250.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3818,90000.0,23,0.0,0.0,0.0,0.0,0.0,-1.0,90888.0,85293.0,69482.0,60244.0,22640.0,3270.0,6000.0,4008.0,30055.0,15050.0,3270.0,16488.0,0
3819,180000.0,27,0.0,0.0,0.0,0.0,0.0,0.0,173098.0,172494.0,172060.0,166204.0,145146.0,142961.0,8000.0,8100.0,8000.0,5600.0,5500.0,15000.0,0
3820,210000.0,56,0.0,0.0,0.0,-2.0,-2.0,-2.0,203653.0,23520.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0
3821,330000.0,39,-1.0,0.0,0.0,0.0,0.0,0.0,8872.0,15284.0,20467.0,25200.0,35000.0,0.0,8284.0,5467.0,5200.0,10000.0,0.0,0.0,0
3822,100000.0,31,0.0,0.0,0.0,-2.0,-1.0,-1.0,95160.0,94327.0,0.0,0.0,2743.0,1782.0,2000.0,0.0,0.0,2743.0,1782.0,0.0,0
3823,230000.0,34,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,711.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3824,150000.0,23,-1.0,-1.0,-1.0,0.0,0.0,0.0,330.0,330.0,63917.0,59865.0,59258.0,57924.0,330.0,63917.0,2100.0,2100.0,2200.0,2200.0,0
3825,480000.0,44,0.0,0.0,0.0,0.0,0.0,0.0,350110.0,316685.0,312615.0,316685.0,302248.0,311651.0,14082.0,15023.0,15098.0,10008.0,15045.0,20164.0,0
3826,20000.0,34,2.0,2.0,2.0,2.0,2.0,2.0,13552.0,16513.0,17549.0,18907.0,19114.0,19186.0,3188.0,1600.0,3570.0,801.0,901.0,1.0,0
3827,240000.0,38,1.0,-1.0,-1.0,-1.0,0.0,0.0,-25.0,4078.0,2223.0,31136.0,4367.0,3632.0,4103.0,2223.0,31136.0,100.0,0.0,1101.0,0
3828,110000.0,57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,0
3829,160000.0,33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5256.0,3290.0,1140.0,559.0,2065.0,450.0,3290.0,1140.0,559.0,2065.0,450.0,825.0,0
3830,50000.0,30,4.0,3.0,2.0,2.0,2.0,2.0,37570.0,36705.0,37215.0,37718.0,38584.0,37829.0,0.0,1400.0,1400.0,1601.0,0.0,2500.0,0
3831,50000.0,55,0.0,0.0,0.0,0.0,0.0,0.0,51682.0,37869.0,27114.0,29625.0,32788.0,28668.0,3960.0,7232.0,11000.0,15788.0,13668.0,4490.0,0
3832,100000.0,23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4802.0,4802.0,4714.0,11642.0,4897.0,3722.0,4806.0,4718.0,11734.0,4901.0,3723.0,3723.0,0
3833,120000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,96342.0,97724.0,99131.0,100464.0,100380.0,101445.0,4500.0,4500.0,4500.0,3700.0,3679.0,4100.0,0
3834,130000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,10557.0,12069.0,14849.0,17585.0,17990.0,20682.0,2000.0,3000.0,3000.0,1000.0,3000.0,3000.0,0
3835,90000.0,26,0.0,0.0,0.0,0.0,-1.0,-1.0,47121.0,49332.0,47590.0,50000.0,780.0,0.0,3000.0,2000.0,3000.0,780.0,0.0,2808.0,0
3836,20000.0,45,1.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,390.0,0.0,780.0,0.0,0.0,780.0,0.0,780.0,0.0,0.0,0.0,0
3837,410000.0,28,0.0,0.0,0.0,0.0,-2.0,-1.0,210866.0,109320.0,11546.0,858.0,0.0,1117.0,2444.0,3056.0,968.0,0.0,1117.0,0.0,0
3838,10000.0,47,0.0,0.0,0.0,0.0,0.0,-1.0,8884.0,8689.0,9449.0,6376.0,6530.0,1506.0,1159.0,3001.0,350.0,3002.0,1606.0,6276.0,0
3839,410000.0,30,0.0,-1.0,-1.0,0.0,0.0,-1.0,6972.0,3188.0,15106.0,15313.0,10959.0,8341.0,3188.0,15106.0,6000.0,0.0,8341.0,17331.0,0
3840,210000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,54904.0,46662.0,46162.0,46039.0,32903.0,34534.0,2000.0,2100.0,2000.0,1500.0,2000.0,2000.0,0
3841,280000.0,48,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,9517.0,36527.0,14899.0,18374.0,13369.0,8854.0,36527.0,14927.0,18410.0,13369.0,8854.0,17863.0,0
3842,150000.0,28,0.0,0.0,0.0,0.0,0.0,0.0,109835.0,110255.0,110247.0,110955.0,105145.0,105377.0,5500.0,5300.0,3853.0,4000.0,4000.0,3952.0,0
3843,220000.0,36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1838.0,921.0,943.0,1467.0,25075.0,6862.0,923.0,945.0,1471.0,25150.0,6882.0,7715.0,0
3844,20000.0,37,-1.0,-1.0,0.0,0.0,0.0,0.0,830.0,17597.0,17840.0,16342.0,16428.0,18167.0,17597.0,1332.0,1134.0,1000.0,2000.0,0.0,0
3845,30000.0,26,2.0,2.0,2.0,2.0,2.0,2.0,14598.0,13998.0,15467.0,14913.0,17692.0,16302.0,2000.0,2000.0,0.0,3009.0,0.0,2000.0,0
3846,200000.0,28,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2658.0,150.0,3570.0,2853.0,0.0,2658.0,150.0,3570.0,2853.0,0.0,0.0,0
3847,210000.0,40,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12555.0,560.0,5287.0,2000.0,900.0,406.0,560.0,5287.0,2000.0,900.0,406.0,900.0,0
3848,160000.0,30,1.0,2.0,2.0,2.0,2.0,0.0,151270.0,153276.0,155301.0,155152.0,144602.0,148199.0,6000.0,6085.0,12534.0,0.0,6000.0,6000.0,0
3849,50000.0,36,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,2949.0,0.0,0.0,0.0,0.0,2322.0,0.0,0
3850,140000.0,28,0.0,0.0,0.0,0.0,0.0,0.0,129925.0,131624.0,133763.0,133195.0,101298.0,101601.0,6200.0,6600.0,4225.0,3800.0,3816.0,4000.0,0
3851,270000.0,39,0.0,0.0,0.0,0.0,0.0,0.0,161039.0,164354.0,167788.0,339599.0,174797.0,180313.0,6000.0,6079.0,6213.0,12840.0,8500.0,8205.0,0
3852,180000.0,30,0.0,0.0,0.0,0.0,0.0,0.0,174297.0,152251.0,96399.0,87026.0,78137.0,58332.0,22000.0,4000.0,2000.0,5000.0,3000.0,3000.0,0
3853,20000.0,44,0.0,0.0,2.0,2.0,2.0,0.0,20313.0,20111.0,18057.0,18536.0,11532.0,19450.0,3030.0,0.0,2175.0,0.0,10000.0,931.0,0
3854,150000.0,30,1.0,-1.0,2.0,-1.0,-1.0,-1.0,-819.0,35457.0,819.0,2145.0,17000.0,23698.0,36276.0,0.0,2145.0,17000.0,23698.0,411.0,0
3855,300000.0,50,-1.0,-1.0,-1.0,0.0,0.0,0.0,8924.0,3131.0,117497.0,110680.0,104016.0,109839.0,3131.0,121715.0,4000.0,5000.0,9000.0,5000.0,0
3856,50000.0,43,0.0,0.0,0.0,0.0,0.0,0.0,50444.0,49654.0,49921.0,50512.0,20071.0,20277.0,2000.0,2050.0,1641.0,1000.0,1000.0,1000.0,0
3857,50000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,24724.0,25895.0,23627.0,24827.0,25521.0,26523.0,2000.0,2000.0,2000.0,1500.0,2000.0,2000.0,0
3858,100000.0,44,1.0,2.0,0.0,0.0,0.0,0.0,97581.0,94594.0,44145.0,46148.0,43750.0,44771.0,0.0,2000.0,3000.0,2000.0,2000.0,2000.0,0
3859,80000.0,35,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2890.0,9796.0,13443.0,396.0,396.0,396.0,9796.0,13443.0,396.0,396.0,0.0,396.0,0
